Time;ModuleName;Level;Channel;UR_Time;Value1;Value2;Value3;Value4;Value5;Value6
2019-12-07 19:46:04,026;URBasic.dataLogData;INFO;output_bit_registers0_to_31;9996.823999999999;0
2019-12-07 19:46:04,027;URBasic.dataLogData;INFO;output_double_register_1;9996.823999999999;0.0
2019-12-07 19:46:04,027;URBasic.dataLogData;INFO;standard_analog_output0;9996.823999999999;0.004
2019-12-07 19:46:04,027;URBasic.dataLogData;INFO;robot_status_bits;9996.823999999999;1
2019-12-07 19:46:04,027;URBasic.dataLogData;INFO;standard_analog_input1;9996.823999999999;0.004
2019-12-07 19:46:04,027;URBasic.dataLogData;INFO;actual_TCP_force;9996.823999999999;5.6589;18.1142;-8.1237;-1.1937;0.5206;-0.0246
2019-12-07 19:46:04,027;URBasic.dataLogData;INFO;runtime_state;9996.823999999999;1
2019-12-07 19:46:04,028;URBasic.dataLogData;INFO;actual_digital_output_bits;9996.823999999999;0
2019-12-07 19:46:04,028;URBasic.dataLogData;INFO;standard_analog_output1;9996.823999999999;0.004
2019-12-07 19:46:04,028;URBasic.dataLogData;INFO;output_int_register_0;9996.823999999999;0
2019-12-07 19:46:04,028;URBasic.dataLogData;INFO;actual_tool_accelerometer;9996.823999999999;5.2714;0.4465;-10.7856
2019-12-07 19:46:04,028;URBasic.dataLogData;INFO;output_int_register_1;9996.823999999999;0
2019-12-07 19:46:04,028;URBasic.dataLogData;INFO;analog_io_types;9996.823999999999;3
2019-12-07 19:46:04,029;URBasic.dataLogData;INFO;robot_mode;9996.823999999999;7
2019-12-07 19:46:04,029;URBasic.dataLogData;INFO;actual_q;9996.823999999999;-1.481462;-1.673866;-2.042516;5.117507;1.070645;0.342484
2019-12-07 19:46:04,029;URBasic.dataLogData;INFO;actual_digital_input_bits;9996.823999999999;0
2019-12-07 19:46:04,029;URBasic.dataLogData;INFO;standard_analog_input0;9996.823999999999;0.004
2019-12-07 19:46:04,029;URBasic.dataLogData;INFO;output_double_register_3;9996.823999999999;0.0
2019-12-07 19:46:04,029;URBasic.dataLogData;INFO;actual_qd;9996.823999999999;0.0;0.0;-0.0;0.0;0.0;0.0
2019-12-07 19:46:04,029;URBasic.dataLogData;INFO;actual_TCP_pose;9996.823999999999;-0.119798;-0.464027;0.192727;-0.268607;-2.597223;-0.070787
2019-12-07 19:46:04,029;URBasic.dataLogData;INFO;actual_momentum;9996.823999999999;0.0
2019-12-07 19:46:04,029;URBasic.dataLogData;INFO;output_double_register_0;9996.823999999999;0.0
2019-12-07 19:46:04,030;URBasic.dataLogData;INFO;safety_status_bits;9996.823999999999;1
2019-12-07 19:46:04,030;URBasic.dataLogData;INFO;output_double_register_2;9996.823999999999;0.0
2019-12-07 19:46:04,030;URBasic.dataLogData;INFO;speed_scaling;9996.823999999999;0.0
2019-12-07 19:46:04,035;URBasic.dataLogData;INFO;actual_TCP_force;9996.832;5.5571;20.1519;-7.7052;-1.4639;0.5305;-0.0415
2019-12-07 19:46:04,035;URBasic.dataLogData;INFO;actual_tool_accelerometer;9996.832;5.2834;0.4495;-10.7676
2019-12-07 19:46:04,036;URBasic.dataLogData;INFO;actual_q;9996.832;-1.481438;-1.67389;-2.042528;5.117519;1.070621;0.342472
2019-12-07 19:46:04,036;URBasic.dataLogData;INFO;actual_TCP_pose;9996.832;-0.119789;-0.46403;0.192713;-0.268546;-2.5972;-0.070805
2019-12-07 19:46:04,042;URBasic.dataLogData;INFO;actual_TCP_force;9996.84;6.1679;19.8641;-7.8768;-1.4631;0.6193;-0.2054
2019-12-07 19:46:04,042;URBasic.dataLogData;INFO;actual_tool_accelerometer;9996.84;5.2684;0.4405;-10.7497
2019-12-07 19:46:04,042;URBasic.dataLogData;INFO;actual_q;9996.84;-1.481438;-1.67389;-2.042528;5.117519;1.070645;0.342484
2019-12-07 19:46:04,043;URBasic.dataLogData;INFO;actual_TCP_pose;9996.84;-0.119786;-0.46403;0.192712;-0.268567;-2.597221;-0.070809
2019-12-07 19:46:04,048;URBasic.dataLogData;INFO;actual_TCP_force;9996.848;5.8603;18.8475;-7.3752;-1.2703;0.5447;-0.2465
2019-12-07 19:46:04,048;URBasic.dataLogData;INFO;actual_tool_accelerometer;9996.848;5.2804;0.4765;-10.7527
2019-12-07 19:46:04,049;URBasic.dataLogData;INFO;actual_q;9996.848;-1.481402;-1.673878;-2.042491;5.117519;1.070621;0.342496
2019-12-07 19:46:04,049;URBasic.dataLogData;INFO;actual_TCP_pose;9996.848;-0.119771;-0.464045;0.192733;-0.268548;-2.59721;-0.070723
2019-12-07 19:46:04,054;URBasic.dataLogData;INFO;actual_TCP_force;9996.856;5.8281;19.3979;-7.8468;-1.3704;0.5964;-0.1035
2019-12-07 19:46:04,055;URBasic.dataLogData;INFO;actual_tool_accelerometer;9996.856;5.2714;0.4705;-10.7736
2019-12-07 19:46:04,055;URBasic.dataLogData;INFO;actual_q;9996.856;-1.48145;-1.673878;-2.042504;5.117496;1.070621;0.342472
2019-12-07 19:46:04,055;URBasic.dataLogData;INFO;actual_TCP_pose;9996.856;-0.119794;-0.464032;0.192726;-0.268567;-2.597201;-0.070794
2019-12-07 19:46:04,061;URBasic.dataLogData;INFO;actual_TCP_force;9996.864;5.5912;18.5154;-8.5673;-1.388;0.574;-0.2225
2019-12-07 19:46:04,061;URBasic.dataLogData;INFO;actual_tool_accelerometer;9996.864;5.2804;0.4495;-10.7407
2019-12-07 19:46:04,061;URBasic.dataLogData;INFO;actual_q;9996.864;-1.48145;-1.67389;-2.04248;5.117507;1.070621;0.342496
2019-12-07 19:46:04,062;URBasic.dataLogData;INFO;actual_TCP_pose;9996.864;-0.119793;-0.464042;0.192732;-0.268606;-2.597202;-0.070755
2019-12-07 19:46:04,072;URBasic.dataLogData;INFO;actual_TCP_force;9996.872;6.8047;19.0835;-8.138;-1.3971;0.6573;-0.2865
2019-12-07 19:46:04,073;URBasic.dataLogData;INFO;actual_tool_accelerometer;9996.872;5.2954;0.4465;-10.7527
2019-12-07 19:46:04,073;URBasic.dataLogData;INFO;actual_q;9996.872;-1.481438;-1.673902;-2.042491;5.117519;1.070609;0.34246
2019-12-07 19:46:04,073;URBasic.dataLogData;INFO;actual_TCP_pose;9996.872;-0.119789;-0.464043;0.192723;-0.268537;-2.597195;-0.070775
2019-12-07 19:46:04,078;URBasic.dataLogData;INFO;actual_TCP_force;9996.88;6.1638;19.8069;-7.3313;-1.3748;0.6283;-0.3028
2019-12-07 19:46:04,079;URBasic.dataLogData;INFO;actual_tool_accelerometer;9996.88;5.2744;0.4615;-10.7257
2019-12-07 19:46:04,079;URBasic.dataLogData;INFO;actual_q;9996.88;-1.48145;-1.673902;-2.04248;5.117519;1.070645;0.342484
2019-12-07 19:46:04,079;URBasic.dataLogData;INFO;actual_TCP_pose;9996.88;-0.119791;-0.464045;0.192726;-0.268596;-2.597227;-0.070768
2019-12-07 19:46:04,085;URBasic.dataLogData;INFO;actual_TCP_force;9996.887999999999;5.5826;20.1097;-7.9658;-1.4622;0.5001;0.0646
2019-12-07 19:46:04,085;URBasic.dataLogData;INFO;actual_tool_accelerometer;9996.887999999999;5.2924;0.4495;-10.7497
2019-12-07 19:46:04,085;URBasic.dataLogData;INFO;actual_q;9996.887999999999;-1.481426;-1.673926;-2.042504;5.117507;1.070609;0.342448
2019-12-07 19:46:04,085;URBasic.dataLogData;INFO;actual_TCP_pose;9996.887999999999;-0.119783;-0.464042;0.192706;-0.268488;-2.597189;-0.070836
2019-12-07 19:46:04,096;URBasic.dataLogData;INFO;actual_TCP_force;9996.895999999999;6.0454;18.9378;-8.0814;-1.2842;0.6122;-0.1672
2019-12-07 19:46:04,096;URBasic.dataLogData;INFO;actual_tool_accelerometer;9996.895999999999;5.2774;0.4495;-10.7467
2019-12-07 19:46:04,097;URBasic.dataLogData;INFO;actual_q;9996.895999999999;-1.48145;-1.673914;-2.04248;5.117507;1.070633;0.342496
2019-12-07 19:46:04,097;URBasic.dataLogData;INFO;actual_TCP_pose;9996.895999999999;-0.119792;-0.464045;0.19272;-0.2686;-2.597209;-0.07079
2019-12-07 19:46:04,102;URBasic.dataLogData;INFO;actual_TCP_force;9996.904;5.1181;18.7346;-8.3124;-1.3621;0.5135;-0.0073
2019-12-07 19:46:04,103;URBasic.dataLogData;INFO;actual_tool_accelerometer;9996.904;5.2654;0.4585;-10.7407
2019-12-07 19:46:04,103;URBasic.dataLogData;INFO;actual_q;9996.904;-1.481462;-1.673902;-2.042516;5.117484;1.070621;0.342496
2019-12-07 19:46:04,103;URBasic.dataLogData;INFO;actual_TCP_pose;9996.904;-0.1198;-0.464028;0.19271;-0.268596;-2.597187;-0.070851
2019-12-07 19:46:04,109;URBasic.dataLogData;INFO;actual_TCP_force;9996.912;5.913;18.8155;-7.7128;-1.3034;0.5197;-0.1512
2019-12-07 19:46:04,109;URBasic.dataLogData;INFO;actual_tool_accelerometer;9996.912;5.2924;0.4495;-10.7407
2019-12-07 19:46:04,109;URBasic.dataLogData;INFO;actual_q;9996.912;-1.481438;-1.673926;-2.042516;5.117484;1.070621;0.342424
2019-12-07 19:46:04,109;URBasic.dataLogData;INFO;actual_TCP_pose;9996.912;-0.119788;-0.464034;0.192699;-0.268463;-2.597196;-0.070898
2019-12-07 19:46:04,120;URBasic.dataLogData;INFO;actual_TCP_force;9996.92;5.5887;18.549;-7.5087;-1.2372;0.5413;-0.1869
2019-12-07 19:46:04,120;URBasic.dataLogData;INFO;actual_tool_accelerometer;9996.92;5.2954;0.4345;-10.7287
2019-12-07 19:46:04,121;URBasic.dataLogData;INFO;actual_q;9996.92;-1.481414;-1.673902;-2.042491;5.117507;1.070621;0.342448
2019-12-07 19:46:04,121;URBasic.dataLogData;INFO;actual_TCP_pose;9996.92;-0.119777;-0.464044;0.192722;-0.268489;-2.597209;-0.070789
2019-12-07 19:46:04,126;URBasic.dataLogData;INFO;actual_TCP_force;9996.928;6.5146;19.0269;-7.841;-1.3554;0.6362;-0.313
2019-12-07 19:46:04,127;URBasic.dataLogData;INFO;actual_tool_accelerometer;9996.928;5.2924;0.4435;-10.7017
2019-12-07 19:46:04,127;URBasic.dataLogData;INFO;actual_q;9996.928;-1.48139;-1.67389;-2.042528;5.117519;1.070585;0.342472
2019-12-07 19:46:04,127;URBasic.dataLogData;INFO;actual_TCP_pose;9996.928;-0.11977;-0.464036;0.192715;-0.268476;-2.597172;-0.070777
2019-12-07 19:46:04,133;URBasic.dataLogData;INFO;actual_TCP_force;9996.936;5.603;19.6301;-8.1883;-1.4393;0.6083;-0.1256
2019-12-07 19:46:04,133;URBasic.dataLogData;INFO;actual_tool_accelerometer;9996.936;5.3074;0.4495;-10.7676
2019-12-07 19:46:04,133;URBasic.dataLogData;INFO;actual_q;9996.936;-1.481414;-1.673878;-2.042504;5.117507;1.070633;0.34246
2019-12-07 19:46:04,133;URBasic.dataLogData;INFO;actual_TCP_pose;9996.936;-0.119776;-0.464038;0.192727;-0.268511;-2.597221;-0.070775
2019-12-07 19:46:04,144;URBasic.dataLogData;INFO;actual_TCP_force;9996.944;5.8374;20.6414;-8.0099;-1.5247;0.5442;-0.0206
2019-12-07 19:46:04,144;URBasic.dataLogData;INFO;actual_tool_accelerometer;9996.944;5.2924;0.4525;-10.7317
2019-12-07 19:46:04,145;URBasic.dataLogData;INFO;actual_q;9996.944;-1.481426;-1.67389;-2.042528;5.117507;1.070609;0.34246
2019-12-07 19:46:04,145;URBasic.dataLogData;INFO;actual_TCP_pose;9996.944;-0.119784;-0.46403;0.192713;-0.268508;-2.59719;-0.070817
2019-12-07 19:46:04,150;URBasic.dataLogData;INFO;actual_TCP_force;9996.952;5.6573;20.3498;-8.1353;-1.5132;0.4858;-0.0026
2019-12-07 19:46:04,151;URBasic.dataLogData;INFO;actual_tool_accelerometer;9996.952;5.3014;0.4465;-10.7766
2019-12-07 19:46:04,151;URBasic.dataLogData;INFO;actual_q;9996.952;-1.48145;-1.673878;-2.042516;5.117484;1.070633;0.34246
2019-12-07 19:46:04,151;URBasic.dataLogData;INFO;actual_TCP_pose;9996.952;-0.119793;-0.464027;0.19272;-0.268545;-2.59721;-0.070833
2019-12-07 19:46:04,156;URBasic.dataLogData;INFO;actual_TCP_force;9996.96;6.3375;19.0703;-7.721;-1.3235;0.6181;-0.3178
2019-12-07 19:46:04,157;URBasic.dataLogData;INFO;actual_tool_accelerometer;9996.96;5.3074;0.4555;-10.7706
2019-12-07 19:46:04,157;URBasic.dataLogData;INFO;actual_q;9996.96;-1.481426;-1.673878;-2.042504;5.117507;1.070621;0.34246
2019-12-07 19:46:04,157;URBasic.dataLogData;INFO;actual_TCP_pose;9996.96;-0.119783;-0.464037;0.192727;-0.268524;-2.597208;-0.070775
2019-12-07 19:46:04,168;URBasic.dataLogData;INFO;actual_TCP_force;9996.967999999999;6.0088;19.5554;-7.8172;-1.3423;0.5925;-0.1992
2019-12-07 19:46:04,168;URBasic.dataLogData;INFO;actual_tool_accelerometer;9996.967999999999;5.2475;0.4375;-10.7497
2019-12-07 19:46:04,168;URBasic.dataLogData;INFO;actual_q;9996.967999999999;-1.48145;-1.67389;-2.042528;5.117519;1.070633;0.342484
2019-12-07 19:46:04,169;URBasic.dataLogData;INFO;actual_TCP_pose;9996.967999999999;-0.119793;-0.464028;0.192713;-0.26858;-2.597208;-0.070809
2019-12-07 19:46:04,174;URBasic.dataLogData;INFO;actual_TCP_force;9996.975999999999;5.9554;19.3215;-7.6893;-1.3086;0.5996;-0.2337
2019-12-07 19:46:04,174;URBasic.dataLogData;INFO;actual_tool_accelerometer;9996.975999999999;5.2744;0.4615;-10.7197
2019-12-07 19:46:04,175;URBasic.dataLogData;INFO;actual_q;9996.975999999999;-1.481426;-1.673914;-2.042467;5.117544;1.070597;0.342472
2019-12-07 19:46:04,175;URBasic.dataLogData;INFO;actual_TCP_pose;9996.975999999999;-0.119783;-0.464056;0.19273;-0.268547;-2.597191;-0.070716
2019-12-07 19:46:04,180;URBasic.dataLogData;INFO;actual_TCP_force;9996.984;6.6207;18.957;-7.7697;-1.3051;0.68;-0.4317
2019-12-07 19:46:04,181;URBasic.dataLogData;INFO;actual_tool_accelerometer;9996.984;5.2984;0.4525;-10.7287
2019-12-07 19:46:04,181;URBasic.dataLogData;INFO;actual_q;9996.984;-1.48145;-1.673938;-2.042516;5.117507;1.070621;0.342496
